title	Label1	Label2	Label3
Banksy	subject.People.Artists	None	None
Bantu	subject.Geography.African_Geography	None	None
Barack_Obama	subject.People.Political_People	None	None
Barbados	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Barbara_McClintock	subject.People.Human_Scientists	None	None
Barbary_Lion	subject.Science.Biology.Mammals	None	None
Barbary_Macaque	subject.Science.Biology.Mammals	None	None
Barcelona	subject.Geography.European_Geography	None	None
Barium	subject.Science.Chemistry.Chemical_elements	None	None
Barley	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Barn_Owl	subject.Science.Biology.Birds	None	None
Barnacle	subject.Science.Biology.Organisms	None	None
Baroque	subject.Art.Art	None	None
Barracuda	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Baruch_Spinoza	subject.People.Philosophers	None	None
Baseball	subject.Everyday_life.Sports	None	None
Basel	subject.Geography.European_Geography	None	None
Basil	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Basil_Brush	subject.Everyday_life.Television	None	None
Basilica_of_San_Francesco_d%27Assisi	subject.Design_and_Technology.Architecture	None	None
Basilica_of_Santa_Maria_degli_Angeli	subject.Design_and_Technology.Architecture	None	None
Basketball	subject.Everyday_life.Sports	None	None
Basking_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Bass_%28fish%29	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Basset_Hound	subject.Science.Biology.Mammals	None	None
Bassoon	subject.Music.Musical_Instruments	None	None
Bat	subject.Science.Biology.Mammals	None	None
Bat-eared_Fox	subject.Science.Biology.Mammals	None	None
Bath%2C_Somerset	subject.Geography.Geography_of_Great_Britain	None	None
Bath_School_disaster	subject.History.Recent_History	None	None
Batholith	subject.Geography.Geology_and_geophysics	None	None
Batman	subject.Everyday_life.Cartoons	None	None
Battle_of_Alesia	subject.History.Pre_1900_Military	None	None
Battle_of_Amiens	subject.History.Military_History_and_War	None	None
Battle_of_Austerlitz	subject.History.Pre_1900_Military	None	None
Battle_of_Badr	subject.History.Pre_1900_Military	None	None
Battle_of_Bicocca	subject.History.Pre_1900_Military	None	None
Battle_of_Britain	subject.History.British_History.British_History_Post_1900	None	None
Battle_of_Cannae	subject.History.Pre_1900_Military	None	None
Battle_of_France	subject.History.World_War_II	None	None
Battle_of_Gettysburg	subject.History.Pre_1900_Military	None	None
Battle_of_Grunwald	subject.History.Pre_1900_Military	None	None
Battle_of_Hastings	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Battle_of_Jutland	subject.History.Military_History_and_War	None	None
Battle_of_Lechaeum	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Battle_of_Leyte_Gulf	subject.History.World_War_II	None	None
Battle_of_Marathon	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Battle_of_Midway	subject.History.World_War_II	None	None
Battle_of_Moscow	subject.History.World_War_II	None	None
Battle_of_Normandy	subject.History.World_War_II	None	None
Battle_of_Rennell_Island	subject.History.World_War_II	None	None
Battle_of_Sitka	subject.History.Pre_1900_Military	None	None
Battle_of_Smolensk_%281943%29	subject.History.World_War_II	None	None
Battle_of_Stalingrad	subject.History.World_War_II	None	None
Battle_of_Tours	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Battle_of_Vaslui	subject.History.Pre_1900_Military	None	None
Battle_of_Warsaw_%281920%29	subject.History.Military_History_and_War	None	None
Battle_of_the_Bulge	subject.History.World_War_II	None	None
Battle_of_the_Eastern_Solomons	subject.History.World_War_II	None	None
Battle_of_the_Little_Bighorn	subject.History.Pre_1900_Military	None	None
Battle_of_the_Santa_Cruz_Islands	subject.History.World_War_II	None	None
Battle_of_the_Somme_%281916%29	subject.History.Military_History_and_War	None	None
Battles_of_the_Mexican-American_War	subject.History.Military_History_and_War	None	None
Bay_Area_Rapid_Transit	subject.Design_and_Technology.Railway_transport	None	None
Bay_of_Bengal	subject.Geography.General_Geography	None	None
Beach	subject.Geography.Geology_and_geophysics	None	None
Bean	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Bear	subject.Science.Biology.Mammals	None	None
Beatles_for_Sale	subject.Music.Musical_Recordings_and_compositions	None	None
Beaver	subject.Science.Biology.Mammals	None	None
Bedbug	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Bede	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.History.Historians_chroniclers_and_history_books	None
Bee	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Beeching_Axe	subject.Design_and_Technology.Railway_transport	None	None
Beekeeping	subject.Everyday_life.Recreation	subject.Everyday_life.Food_and_agriculture	None
Beep_%28SWBLW%29	subject.Design_and_Technology.Railway_transport	None	None
Beer	subject.Everyday_life.Drink	None	None
Beet	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Beetle	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Behavioral_finance	subject.Business_Studies.Economics	None	None
Behistun_Inscription	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Beijing	subject.Geography.Geography_of_Asia	None	None
Beirut	subject.Geography.Geography_of_the_Middle_East	None	None
Belarus	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Belfast	subject.Geography.Geography_of_Great_Britain	None	None
Belgium	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Belize	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Belton_House	subject.Design_and_Technology.Architecture	None	None
Ben-Hur_%281959_film%29	subject.Everyday_life.Films	None	None
Ben_Jonson	subject.People.Writers_and_critics	subject.History.British_History.British_History_15001750	None
Ben_Nevis	subject.Geography.Geography_of_Great_Britain	None	None
Bench_language	subject.Language_and_literature.Languages	None	None
Benin	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Benito_Mussolini	subject.People.Political_People	subject.History.World_War_II	None
Benjamin_Britten	subject.People.Performers_and_composers	subject.Language_and_literature.Poetry_and_Opera	None
Benjamin_Disraeli%2C_1st_Earl_of_Beaconsfield	subject.People.Political_People	subject.History.British_History.British_History_17501900	None
Benjamin_Franklin	subject.People.Astronomers_and_physicists	subject.People.Historical_figures	None
Benjamin_Harrison	subject.People.USA_Presidents	None	None
Benjamin_Mountfort	subject.Design_and_Technology.Architecture	None	None
Benjamin_of_Tudela	subject.History.Ancient_History_Classical_History_and_Mythology	subject.History.Historians_chroniclers_and_history_books	None
Benzene	subject.Science.Chemistry.Chemical_compounds	None	None
Berber_languages	subject.Language_and_literature.Languages	None	None
Beriberi	subject.Science.Biology.Health_and_medicine	None	None
Berkelium	subject.Science.Chemistry.Chemical_elements	None	None
Berlin	subject.Geography.European_Geography	None	None
Berlin_Wall	subject.History.Recent_History	None	None
Bermuda	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Bernard_Hinault	subject.People.Sports_and_games_people	None	None
Bertrand_Russell	subject.People.Philosophers	None	None
Beryllium	subject.Science.Chemistry.Chemical_elements	None	None
Betelgeuse_incident	subject.Design_and_Technology.Air_and_Sea_transport	None	None
Bette_Davis	subject.People.Actors_models_and_celebrities	None	None
Bhutan	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Bible	subject.Religion.Religious_texts	None	None
Bicycle	subject.Design_and_Technology.Road_transport	None	None
Bicycle_Thieves	subject.Everyday_life.Films	None	None
Big_Bang	subject.Science.Physics.Space_Astronomy	None	None
Bill_Clinton	subject.People.Political_People	None	None
Bill_Gates	subject.People.Computing_People	None	None
Billie_Holiday	subject.People.Performers_and_composers	None	None
Binary_star	subject.Science.Physics.Space_Astronomy	None	None
Binoculars	subject.Design_and_Technology.Engineering	None	None
Binomial_nomenclature	subject.Science.Biology.General_Biology	None	None
Biodiesel	subject.Design_and_Technology.Engineering	subject.Citizenship.Environment	None
Biodiversity	subject.Citizenship.Environment	subject.Science.Biology.General_Biology	None
Biofuel	subject.Citizenship.Environment	None	None
Bioinformatics	subject.Science.Biology.General_Biology	subject.IT.Software	None
Biology	subject.Science.Biology.General_Biology	None	None
Bionicle__Mask_of_Light	subject.Everyday_life.Films	None	None
Biosphere	subject.Geography.Climate_and_the_Weather	None	None
Biotechnology	subject.Science.Biology.General_Biology	None	None
Bird	subject.Science.Biology.Birds	None	None
Bird_migration	subject.Science.Biology.Birds	None	None
Bird_of_prey	subject.Science.Biology.Birds	None	None
Birmingham	subject.Geography.Geography_of_Great_Britain	None	None
Birth_control	subject.Science.Biology.Health_and_medicine	None	None
Bismuth	subject.Science.Chemistry.Chemical_elements	None	None
Bison	subject.Science.Biology.Mammals	None	None
Bissau	subject.Geography.African_Geography	None	None
Bj%C3%B6rn_Borg	subject.People.Sports_and_games_people	None	None
Bj%C3%B8rn%C3%B8ya	subject.Geography.European_Geography	None	None
Black-backed_Jackal	subject.Science.Biology.Mammals	None	None
Black-footed_Cat	subject.Science.Biology.Mammals	None	None
Black-winged_Stilt	subject.Science.Biology.Birds	None	None
Black_Death	subject.History.General_history	None	None
Black_Rhinoceros	subject.Science.Biology.Mammals	None	None
Black_Robin	subject.Science.Biology.Birds	None	None
Black_Sea	subject.Geography.General_Geography	None	None
Black_Seminoles	subject.Geography.Peoples	None	None
Black_Wildebeest	subject.Science.Biology.Mammals	None	None
Black_hole	subject.Science.Physics.Space_Astronomy	None	None
Black_panther	subject.Science.Biology.Mammals	None	None
Black_pepper	subject.Everyday_life.Food_and_agriculture	None	None
Black_widow_spider	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Blackbird	subject.Science.Biology.Birds	None	None
Blackcap	subject.Science.Biology.Birds	None	None
Blackjack	subject.Everyday_life.Games	None	None
Blackpool	subject.Geography.Geography_of_Great_Britain	None	None
Blacktip_reef_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Blade_Runner	subject.Everyday_life.Films	None	None
Blaise_Pascal	subject.People.Mathematicians	None	None
Blitzkrieg	subject.History.World_War_II	None	None
Blokus	subject.Everyday_life.Games	None	None
Blood_type	subject.Science.Biology.Health_and_medicine	None	None
Blue_Jay	subject.Science.Biology.Birds	None	None
Blue_Peter	subject.Everyday_life.Television	None	None
Blue_Tit	subject.Science.Biology.Birds	None	None
Blue_Whale	subject.Science.Biology.Mammals	None	None
Blue_Wildebeest	subject.Science.Biology.Mammals	None	None
Blue_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Bluegrass_music	subject.Music.Musical_genres_styles_eras_and_events	None	None
Bluetooth	subject.Science.Physics.Electricity_and_Electronics	subject.Design_and_Technology.Engineering	None
Boa	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Board_game	subject.Everyday_life.Games	None	None
Boat	subject.Design_and_Technology.Air_and_Sea_transport	None	None
Bob_Dylan	subject.People.Performers_and_composers	None	None
Bob_Marley	subject.People.Performers_and_composers	None	None
Bobcat	subject.Science.Biology.Mammals	None	None
Body_mass_index	subject.Science.Biology.Health_and_medicine	None	None
Bodyline	subject.History.British_History.British_History_Post_1900	subject.Everyday_life.Sports_events	None
Boeing_747	subject.Design_and_Technology.Air_and_Sea_transport	None	None
Bog	subject.Geography.Geology_and_geophysics	None	None
Bogot%C3%A1	subject.Geography.Central_and_South_American_Geography	None	None
Bohemian_Rhapsody	subject.Music.Musical_Recordings_and_compositions	None	None
Bohor_Reedbuck	subject.Science.Biology.Mammals	None	None
Bohrium	subject.Science.Chemistry.Chemical_elements	None	None
Bolivia	subject.Countries	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	None
Bologna	subject.Geography.European_Geography	None	None
Boltysh_crater	subject.Geography.European_Geography	None	None
Bongo_%28antelope%29	subject.Science.Biology.Mammals	None	None
Bonobo	subject.Science.Biology.Mammals	None	None
Bontebok	subject.Science.Biology.Mammals	None	None
Booby	subject.Science.Biology.Birds	None	None
Book	subject.Language_and_literature.Literature_types	None	None
Book_of_Common_Prayer	subject.Religion.Religious_texts	None	None
Book_of_Kells	subject.Language_and_literature.General_Literature	None	None
Boolean_logic	subject.Mathematics	None	None
Borage	subject.Science.Biology.Plants	None	None
Boris_Becker	subject.People.Sports_and_games_people	None	None
Boron	subject.Science.Chemistry.Chemical_elements	None	None
Bosnia_and_Herzegovina	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Boston%2C_Massachusetts	subject.Geography.North_American_Geography	None	None
Boston_RFC	subject.Everyday_life.Sports_teams	None	None
Boston_Terrier	subject.Science.Biology.Mammals	None	None
Boston_and_Lowell_Railroad	subject.Design_and_Technology.Railway_transport	None	None
Botany	subject.Science.Biology.Plants	None	None
Botswana	subject.Countries	subject.Geography.African_Geography.African_Countries	None
